Date Time;Frequency ;Current A;Current B ;Current C ;Voltage AB;Voltage BC;Voltage CA;Active power ;Apparent power (VA);Active energy delivered Wh;Humidity;Temperature
12/7/2021 8:30;59,99;44,64;53,48;43,11;229,82;228,68;229,10;17340,66;6001,74;3933,00;73,16;23,43
12/7/2021 8:45;60,03;53,17;70,01;83,27;230,80;229,53;229,84;25898,37;7176,44;5189,00;73,16;23,57
12/7/2021 9:00;59,96;79,33;95,45;84,17;228,71;227,13;227,93;32439,29;10621,67;6949,00;73,16;23,57
12/7/2021 9:15;59,97;53,48;72,73;81,72;228,61;227,25;227,27;26053,78;7144,25;6784,00;72,94;23,66
12/7/2021 9:30;59,97;72,49;76,91;91,55;229,33;228,13;228,26;30738,58;9719,29;7088,00;72,94;23,66
12/7/2021 9:45;60,07;84,34;85,41;92,61;228,97;227,73;228,23;33362,70;11301,67;7430,00;72,69;23,90
12/7/2021 10:00;60,01;91,25;79,86;75,86;228,09;227,30;227,73;31144,15;12187,61;7031,00;72,69;23,90
12/7/2021 10:15;60,04;60,81;68,06;88,44;228,86;227,55;227,78;27378,33;8137,49;7109,00;72,27;24,07
12/7/2021 10:30;60,00;77,82;61,14;80,60;227,95;227,33;227,34;27835,37;10377,14;7118,00;72,27;24,07
12/7/2021 10:45;59,99;61,52;72,12;94,80;227,90;226,76;226,91;28535,18;8198,41;7374,00;72,27;24,07
12/7/2021 11:00;60,00;67,68;69,76;77,47;227,37;226,31;226,63;27002,34;9004,10;7093,00;72,27;24,07
12/7/2021 11:15;60,01;70,61;77,31;83,92;227,38;226,29;226,45;29263,32;9388,26;6597,00;69,90;24,88
12/7/2021 11:30;59,99;77,60;79,29;80,72;226,93;225,97;226,17;30182,26;10300,57;6642,00;69,90;24,88
12/7/2021 11:45;60,03;80,14;75,35;53,02;227,32;226,23;226,87;25807,82;10667,05;6430,00;69,90;24,88
12/7/2021 12:00;60,01;67,49;61,27;46,60;227,45;226,37;226,86;21975,17;8984,87;6041,00;69,90;24,88
12/7/2021 12:15;59,98;59,69;84,25;64,03;227,47;226,03;226,60;26051,69;7945,98;6120,00;69,90;24,88
12/7/2021 12:30;59,98;66,21;94,31;63,43;227,62;226,11;226,75;27907,97;8820,37;6072,00;69,90;24,88
12/7/2021 12:45;60,00;70,47;52,21;50,35;227,88;227,17;227,36;21617,68;9397,36;6087,00;68,52;24,99
12/7/2021 13:00;59,96;67,65;74,85;68,11;227,61;226,33;226,75;26398,08;9009,12;6561,00;68,52;24,99
12/7/2021 13:15;59,98;61,20;63,26;71,25;227,38;226,09;226,20;24361,60;8133,94;5777,00;68,52;24,99
12/7/2021 13:30;60,01;68,90;75,34;71,97;227,40;225,96;226,09;27036,93;9156,30;5988,00;68,52;24,99
12/7/2021 13:45;59,93;60,18;48,09;44,23;226,84;225,89;225,97;18529,09;7982,66;6178,00;68,52;24,99
12/7/2021 14:00;59,97;75,97;80,88;66,91;226,84;225,72;225,91;27670,87;10079,81;6561,00;68,52;24,99
12/7/2021 14:15;59,96;71,21;59,89;80,22;227,46;226,53;226,42;26784,04;9466,22;6783,00;68,52;24,99
12/7/2021 14:30;59,96;51,88;68,21;72,32;228,00;226,68;227,03;24377,29;6918,74;5691,00;68,52;24,99
12/7/2021 14:45;60,04;45,00;36,33;55,26;228,23;227,54;227,54;17201,53;6007,70;5197,00;68,52;24,99
12/7/2021 15:00;60,04;52,02;64,45;70,64;228,26;227,12;227,44;23734,31;6946,54;5411,00;68,52;24,99
12/7/2021 15:15;60,03;43,69;53,05;66,63;229,17;227,81;228,09;20580,81;5855,14;4896,00;68,52;24,99
12/7/2021 15:30;60,00;40,76;33,30;50,52;228,74;227,60;227,62;15693,72;5448,93;5398,00;68,82;25,10
12/7/2021 15:45;59,99;41,40;56,19;72,36;228,38;227,26;227,23;21219,48;5526,03;4859,00;68,82;25,10
12/7/2021 16:00;59,99;46,45;58,53;73,03;229,31;227,89;228,33;22301,93;6230,37;5030,00;68,89;25,13
12/7/2021 16:15;60,01;56,05;63,70;82,39;227,52;226,37;226,34;25502,11;7452,55;5377,00;68,89;25,13
12/7/2021 16:30;59,96;79,71;83,61;80,52;228,34;226,98;227,60;30948,34;10652,98;6435,00;68,89;25,13
12/7/2021 16:45;60,02;64,24;67,36;79,64;229,51;228,21;228,61;27080,16;8625,59;6878,00;68,00;25,40
12/7/2021 17:00;59,95;32,13;31,51;47,08;229,38;228,15;228,53;13896,38;4311,89;5125,00;68,00;25,40
12/7/2021 17:15;60,01;24,23;39,01;29,24;230,43;228,85;229,66;11272,07;3269,31;2929,00;68,00;25,40
12/7/2021 17:30;60,03;16,07;28,19;26,85;230,90;229,56;230,17;8762,49;2172,41;2398,00;68,00;25,40
12/7/2021 17:45;59,95;19,34;34,53;24,33;231,40;229,89;230,82;9476,86;2620,94;2216,00;68,00;25,40
12/7/2021 18:00;60,03;10,68;24,80;16,26;232,32;230,82;231,48;6185,15;1452,71;1795,00;67,44;25,14
12/7/2021 18:15;59,99;10,66;25,64;21,57;232,07;230,60;231,23;6753,44;1447,85;1925,00;67,44;25,14
12/7/2021 18:30;59,97;10,92;31,84;24,83;230,84;229,33;230,05;7976,03;1475,95;1728,00;67,44;25,14
12/7/2021 18:45;59,97;22,48;34,27;21,91;230,73;229,32;230,05;9378,44;3036,29;2253,00;67,44;25,14
12/7/2021 19:00;60,05;13,95;27,46;21,68;232,01;230,45;231,07;7653,99;1893,94;1868,00;67,44;25,14
12/7/2021 19:15;60,00;13,89;29,04;16,07;231,71;230,09;230,60;7294,04;1882,33;2090,00;67,51;24,52
12/7/2021 19:30;59,95;23,66;36,19;15,30;232,23;230,67;231,56;9237,12;3216,33;1822,00;67,51;24,52
12/7/2021 19:45;60,02;13,16;32,92;15,80;232,57;231,02;231,60;7667,70;1790,52;2039,00;67,51;24,52
12/7/2021 20:00;60,03;21,72;35,41;16,92;233,18;231,44;232,61;9076,05;2966,26;2063,00;67,51;24,52
12/7/2021 20:15;59,96;13,13;27,10;16,00;232,30;230,65;231,46;6937,65;1784,88;2033,00;67,51;24,52
12/7/2021 20:30;60,01;21,86;37,59;17,13;231,88;230,43;231,07;9297,29;2966,01;2004,00;68,31;23,65
12/7/2021 20:45;59,97;13,32;26,14;21,92;232,37;230,81;231,44;7423,42;1811,14;1910,00;68,31;23,65
12/7/2021 21:00;59,98;31,30;41,33;21,81;232,72;231,17;232,29;11427,32;4266,69;2218,00;68,31;23,65
12/7/2021 21:15;59,97;13,72;27,59;20,26;232,79;230,72;231,50;7522,49;1867,49;1839,00;68,31;23,65
12/7/2021 21:30;59,98;13,12;27,55;19,65;232,90;231,10;231,61;7352,37;1786,10;2085,00;68,31;23,65
12/7/2021 21:45;60,04;15,50;31,25;19,79;233,11;231,40;232,11;8102,79;2113,09;1889,00;68,31;23,65
12/7/2021 22:00;59,96;13,16;28,30;17,46;233,34;231,79;232,46;7224,33;1796,12;2086,00;68,31;23,65
12/7/2021 22:15;60,00;13,77;27,03;15,80;233,08;231,27;231,95;7048,74;1877,13;1981,00;68,31;23,65
12/7/2021 22:30;59,94;13,76;26,12;16,65;232,95;231,25;231,96;7031,54;1875,17;2064,00;68,31;23,65
12/7/2021 22:45;60,02;13,70;30,14;18,70;233,74;231,95;232,79;7777,89;1873,32;1890,00;68,31;23,65
12/7/2021 23:00;59,99;13,69;29,06;21,83;234,08;232,47;233,41;7876,10;1876,22;2128,00;68,31;23,65
12/7/2021 23:15;59,95;22,31;36,30;21,02;233,24;231,76;232,70;9545,16;3045,57;1933,00;68,31;23,65
12/7/2021 23:30;59,95;13,18;30,08;19,73;233,70;232,12;232,96;7649,31;1802,01;2145,00;68,31;23,65
12/7/2021 23:45;59,99;13,16;27,19;16,07;233,61;231,86;232,77;6979,48;1799,15;1814,00;68,31;23,65
13/7/2021 0:00;59,98;13,17;27,24;16,91;233,81;232,01;233,06;7073,76;1802,11;2048,00;68,31;23,65
13/7/2021 0:15;59,97;13,20;27,61;15,35;233,31;231,67;232,64;6945,20;1802,12;1769,00;68,31;23,65
13/7/2021 0:30;60,00;13,20;30,52;15,34;233,68;232,02;233,04;7244,87;1805,71;2208,00;68,31;23,65
13/7/2021 0:45;60,01;13,20;27,50;18,19;234,03;232,41;233,28;7215,44;1806,94;1845,00;68,31;23,65
13/7/2021 1:00;59,96;13,18;29,22;17,20;234,10;232,42;233,40;7298,86;1805,43;2061,00;68,31;23,65
13/7/2021 1:15;60,03;13,19;29,15;21,99;234,25;232,56;233,58;7778,23;1808,35;1884,00;68,31;23,65
13/7/2021 1:30;59,98;22,36;33,92;19,74;233,44;231,91;232,93;9215,84;3054,91;2100,00;68,31;23,65
13/7/2021 1:45;60,00;13,20;30,26;16,10;234,16;232,51;233,64;7312,91;1809,42;2001,00;68,31;23,65
13/7/2021 2:00;59,98;13,70;26,36;16,25;233,81;232,35;233,24;7013,33;1874,50;2087,00;68,31;23,65
13/7/2021 2:15;59,98;13,75;26,17;16,01;233,86;232,34;233,15;6976,90;1881,54;1837,00;68,31;23,65
13/7/2021 2:30;59,94;13,87;26,31;16,31;234,36;232,60;233,68;7081,66;1901,93;1987,00;68,31;23,65
13/7/2021 2:45;60,00;14,12;26,25;18,21;234,03;232,38;233,14;7291,39;1932,69;1980,00;68,31;23,65
13/7/2021 3:00;60,00;13,39;27,55;16,66;233,95;232,41;233,23;7138,17;1832,30;2066,00;68,31;23,65
13/7/2021 3:15;59,99;13,42;28,47;18,04;234,35;232,56;233,68;7367,23;1839,67;1934,00;68,31;23,65
13/7/2021 3:30;59,98;13,41;31,41;22,07;233,86;232,25;233,23;8074,34;1835,20;2049,00;68,31;23,65
13/7/2021 3:45;59,95;22,75;33,93;20,64;233,59;232,19;233,17;9382,76;3110,66;1897,00;68,31;23,65
13/7/2021 4:00;59,99;13,43;26,16;20,65;234,52;232,84;233,88;7406,93;1843,07;2128,00;68,31;23,65
13/7/2021 4:15;60,00;13,54;26,17;19,72;234,55;233,05;233,97;7339,80;1858,85;1769,00;68,31;23,65
13/7/2021 4:30;59,99;13,40;26,15;20,53;234,11;232,48;233,24;7392,97;1834,09;2017,00;68,31;23,65
13/7/2021 4:45;60,03;14,00;29,15;17,22;234,14;232,65;233,41;7489,75;1917,87;1837,00;68,31;23,65
13/7/2021 5:00;59,98;14,00;26,21;16,71;234,32;232,71;233,58;7134,16;1919,53;2160,00;68,31;23,65
13/7/2021 5:15;59,98;14,03;27,25;18,81;234,58;232,83;233,72;7445,97;1924,74;1917,00;68,31;23,65
13/7/2021 5:30;59,97;21,84;38,86;17,92;234,27;232,56;233,77;9590,12;2994,77;2057,00;68,31;23,65
13/7/2021 5:45;59,97;13,43;31,47;15,67;234,01;232,28;233,27;7595,22;1838,73;1899,00;68,31;23,65
13/7/2021 6:00;59,93;30,86;43,38;13,73;233,22;231,93;232,86;10481,23;4214,43;2002,00;68,31;23,65
13/7/2021 6:15;59,99;13,42;25,93;13,72;233,88;232,40;233,21;6498,72;1835,61;1844,00;68,31;23,65
13/7/2021 6:30;60,00;19,22;34,27;16,17;233,93;232,45;233,38;8392,02;2631,45;1754,00;68,31;23,65
13/7/2021 6:45;60,07;11,16;31,41;19,70;235,15;233,70;234,45;7417,20;1535,31;1858,00;68,31;23,65
13/7/2021 7:00;59,98;18,84;50,41;16,25;234,41;232,86;233,75;10540,29;2585,00;1905,00;68,31;23,65
13/7/2021 7:15;60,00;20,32;37,46;17,80;233,05;231,70;232,30;8863,79;2769,84;2413,00;68,31;23,65
13/7/2021 7:30;60,01;15,21;33,74;22,10;233,56;232,39;232,49;8486,30;2076,00;1972,00;68,31;23,65
13/7/2021 7:45;60,02;17,52;32,99;19,95;233,33;232,12;232,36;8687,69;2390,22;2280,00;68,31;23,65
13/7/2021 8:00;60,00;104,52;120,57;34,10;231,54;230,14;231,61;31003,02;14193,97;3029,00;68,31;23,65
13/7/2021 8:15;60,04;139,77;146,40;46,81;230,63;229,36;230,87;40397,33;18909,74;8620,00;68,31;23,65
13/7/2021 8:30;60,05;110,37;131,51;54,93;229,83;228,59;229,80;36075,44;14870,00;7207,00;68,31;23,65
13/7/2021 8:45;59,99;85,28;109,06;55,78;229,39;227,86;229,24;29760,95;11467,47;8511,00;68,31;23,65
13/7/2021 9:00;60,03;109,68;120,04;61,23;228,39;227,15;228,29;35546,36;14679,49;7552,00;68,31;23,65
13/7/2021 9:15;60,01;115,41;163,63;74,35;228,26;226,58;227,89;42693,01;15435,07;9798,00;68,31;23,65
13/7/2021 9:30;59,96;97,78;126,08;81,57;227,84;226,19;227,17;37150,99;13046,13;10422,00;68,31;23,65
13/7/2021 9:45;60,00;142,04;152,29;64,76;227,39;226,24;227,65;42866,48;18944,84;10868,00;68,31;23,65
13/7/2021 10:00;60,00;128,29;149,23;86,07;226,58;225,19;226,06;44713,24;17021,05;9803,00;68,31;23,65
13/7/2021 10:15;59,99;130,27;134,69;74,70;226,82;225,88;226,83;40974,16;17318,29;10969,00;68,31;23,65
13/7/2021 10:30;60,05;120,16;142,58;58,45;227,24;225,95;227,22;38628,47;16011,36;10741,00;68,31;23,65
13/7/2021 10:45;59,99;158,48;163,63;83,87;226,63;225,39;226,56;50398,06;21047,62;10972,00;68,31;23,65
13/7/2021 11:00;60,00;170,07;179,04;85,50;226,67;225,70;226,79;53693,82;22598,64;12447,00;68,31;23,65
13/7/2021 11:15;59,96;151,96;168,55;76,60;226,42;225,25;226,34;48737,79;20165,56;12801,00;68,31;23,65
13/7/2021 11:30;60,01;72,26;84,96;85,41;227,35;226,06;226,28;30897,82;9605,04;7970,00;68,31;23,65
13/7/2021 11:45;60,04;58,42;66,05;67,27;226,75;225,57;225,37;24324,65;7736,51;7031,00;68,31;23,65
13/7/2021 12:00;60,02;60,07;80,21;82,83;226,93;225,67;225,50;28355,62;7961,93;7103,00;68,31;23,65
13/7/2021 12:15;60,02;59,33;70,76;85,40;227,06;225,98;225,86;27271,59;7871,01;6740,00;68,31;23,65
13/7/2021 12:30;60,00;59,37;67,91;79,49;226,36;225,43;225,19;26178,94;7851,85;6682,00;68,31;23,65
13/7/2021 12:45;59,99;60,41;70,34;78,41;226,21;225,23;225,10;26476,43;7985,09;6479,00;68,31;23,65
13/7/2021 13:00;59,99;69,52;71,26;79,87;225,32;224,67;224,22;27651,54;9150,48;6825,00;68,31;23,65
13/7/2021 13:15;60,07;58,98;78,58;68,98;225,55;224,24;224,41;25815,07;7777,55;5773,00;68,31;23,65
13/7/2021 13:30;59,99;68,79;61,26;94,92;225,40;224,46;223,95;28096,14;9049,81;7076,00;68,31;23,65
13/7/2021 13:45;60,00;65,10;57,65;96,45;224,31;223,16;222,72;27098,76;8522,35;6465,00;68,31;23,65
13/7/2021 14:00;60,01;50,78;58,62;84,69;225,20;224,11;223,74;24155,58;6676,35;6586,00;68,31;23,65
13/7/2021 14:15;60,00;86,92;70,42;107,26;224,82;223,72;223,57;33016,58;11415,85;6675,00;64,00;27,85
13/7/2021 14:30;59,98;64,85;76,30;80,47;224,57;223,66;223,65;27848,19;8515,48;7453,00;64,00;27,85
13/7/2021 14:45;60,02;70,79;66,71;92,57;224,89;224,03;223,86;28973,63;9304,90;7095,00;62,58;28,30
13/7/2021 15:00;59,98;51,20;58,04;81,15;225,04;223,98;223,90;23709,37;6731,98;6558,00;62,58;28,30
13/7/2021 15:15;59,94;68,64;70,16;90,62;224,66;223,60;223,37;28810,73;9006,76;6291,00;62,58;28,30
13/7/2021 15:30;60,00;52,08;57,54;86,53;225,69;224,35;224,27;24333,91;6864,08;6823,00;62,58;28,30
13/7/2021 15:45;60,03;57,34;67,82;84,07;226,56;225,00;225,24;26398,75;7593,89;6189,00;59,91;28,93
13/7/2021 16:00;60,00;51,92;55,92;83,94;226,33;224,82;224,91;23888,89;6865,22;5944,00;59,41;29,09
13/7/2021 16:15;60,00;50,81;74,57;93,16;225,48;223,98;224,12;24115,70;6693,77;6073,00;59,47;29,03
13/7/2021 16:30;59,94;62,19;66,54;86,51;225,97;224,53;224,88;27140,91;8217,72;6040,00;59,70;29,16
13/7/2021 16:45;60,02;51,61;54,50;81,59;226,95;225,37;225,55;23517,74;6843,71;6477,00;59,70;29,16
13/7/2021 17:00;59,96;57,79;43,40;53,05;226,22;225,13;225,30;19431,58;7645,54;4713,00;60,47;28,88
13/7/2021 17:15;59,98;23,53;31,56;25,11;227,75;226,35;226,86;9875,94;3135,52;2889,00;60,47;28,88
13/7/2021 17:30;59,94;28,74;40,39;26,78;228,45;226,90;227,90;11757,76;3845,85;2840,00;60,47;28,88
13/7/2021 17:45;59,97;18,06;33,77;26,44;229,02;227,79;228,48;9570,18;2421,95;2618,00;59,75;28,43
13/7/2021 18:00;60,00;22,63;39,53;19,49;230,41;229,05;229,82;9871,00;3053,67;2491,00;59,75;28,43
13/7/2021 18:15;60,03;14,26;29,25;19,49;230,71;229,30;229,62;7660,04;1924,03;2086,00;59,75;28,43
13/7/2021 18:30;59,98;13,62;31,32;23,64;228,50;227,00;227,11;8353,96;1818,20;2270,00;59,75;28,43
13/7/2021 18:45;60,03;16,55;32,37;21,67;230,20;228,53;228,91;8706,92;2227,77;2120,00;59,75;28,43
13/7/2021 19:00;60,01;15,92;31,36;15,80;230,11;228,67;228,65;7887,15;2139,72;2491,00;59,75;28,43
13/7/2021 19:15;60,02;25,53;45,03;17,67;230,46;229,00;229,40;10989,73;3442,08;2204,00;59,75;28,43
13/7/2021 19:30;60,04;15,89;32,27;19,08;231,53;229,92;230,16;8348,05;2150,56;2475,00;59,75;28,43
13/7/2021 19:45;59,95;27,17;45,08;16,98;231,37;229,85;230,43;11016,93;3678,16;2455,00;59,75;28,43
13/7/2021 20:00;60,04;15,93;31,47;16,79;231,90;230,29;230,84;8043,51;2160,41;2318,00;59,75;28,43
13/7/2021 20:15;60,03;16,72;33,89;17,04;231,84;230,50;230,74;8499,32;2265,94;2522,00;59,75;28,43
13/7/2021 20:30;59,97;25,27;40,65;20,82;231,03;229,63;230,07;10721,97;3415,12;2138,00;59,75;28,43
13/7/2021 20:45;60,02;16,62;31,28;20,90;231,57;230,05;230,60;8553,13;2251,37;2482,00;59,75;28,43
13/7/2021 21:00;59,98;25,16;42,32;20,08;231,59;230,03;230,80;10829,82;3410,13;2272,00;59,75;28,43
13/7/2021 21:15;60,00;15,92;34,18;22,22;232,29;230,83;231,32;8919,32;2163,25;2304,00;59,75;28,43
13/7/2021 21:30;59,94;17,05;36,59;18,63;231,29;229,92;230,23;8952,80;2305,25;2570,00;59,75;28,43
13/7/2021 21:45;59,92;24,85;40,74;17,02;231,57;230,12;230,79;10256,63;3368,15;2223,00;59,75;28,43
13/7/2021 22:00;59,98;31,03;35,09;17,14;232,12;230,68;231,29;9992,90;4213,33;2388,00;59,75;28,43
13/7/2021 22:15;59,92;24,49;40,88;17,40;231,62;230,05;230,86;10268,68;3320,58;2390,00;59,75;28,43
13/7/2021 22:30;60,02;16,32;34,21;16,66;231,90;230,37;230,88;8452,86;2213,59;2222,00;59,75;28,43
13/7/2021 22:45;59,98;16,98;31,84;21,05;232,48;231,10;231,73;8741,75;2309,74;2374,00;59,75;28,43
13/7/2021 23:00;60,06;24,75;39,67;15,87;231,97;230,23;231,21;10077,53;3361,64;2314,00;59,75;28,43
13/7/2021 23:15;60,06;17,04;35,60;20,84;232,31;230,90;231,70;9156,66;2317,47;2376,00;59,75;28,43
13/7/2021 23:30;60,01;24,64;40,78;22,44;233,18;231,53;232,62;10877,15;3365,16;2425,00;59,75;28,43
13/7/2021 23:45;59,95;16,98;35,39;21,45;232,66;231,07;231,94;9175,75;2312,79;2265,00;59,75;28,43
14/7/2021 0:00;60,02;16,84;36,51;22,10;233,02;231,45;232,27;9304,58;2296,88;2512,00;59,75;28,43
14/7/2021 0:15;60,04;25,47;39,76;17,39;233,58;231,95;233,04;10425,65;3483,79;2304,00;59,75;28,43
14/7/2021 0:30;59,96;16,39;31,85;15,90;233,26;231,86;232,57;8120,02;2236,62;2313,00;59,75;28,43
14/7/2021 0:45;59,93;16,94;34,26;17,35;233,03;231,74;232,48;8650,54;2310,43;2390,00;59,75;28,43
14/7/2021 1:00;60,02;16,37;32,93;16,62;233,10;231,39;232,36;8316,13;2234,07;2132,00;59,75;28,43
14/7/2021 1:15;59,96;16,40;35,71;16,64;232,61;231,09;232,00;8710,85;2232,83;2389,00;59,75;28,43
14/7/2021 1:30;59,96;24,67;39,95;17,91;232,72;231,10;232,33;10304,90;3364,10;2285,00;59,75;28,43
14/7/2021 1:45;59,99;16,39;33,76;17,67;233,56;231,98;232,95;8521,47;2241,62;2250,00;59,75;28,43
14/7/2021 2:00;60,02;16,52;32,62;22,24;233,74;232,06;233,08;8877,20;2259,83;2509,00;59,75;28,43
14/7/2021 2:15;60,01;25,03;43,45;23,03;233,02;231,37;232,58;11234,60;3416,21;2239,00;59,75;28,43
14/7/2021 2:30;60,05;16,11;35,76;20,12;233,77;232,05;233,19;9027,64;2205,45;2321,00;59,75;28,43
14/7/2021 2:45;59,99;24,43;40,93;20,07;233,27;231,55;232,81;10569,13;3338,56;2362,00;59,75;28,43
14/7/2021 3:00;59,97;16,81;34,29;21,01;233,37;231,76;232,66;8986,50;2295,39;2160,00;59,75;28,43
14/7/2021 3:15;60,02;16,07;31,87;15,93;233,99;232,44;233,48;8047,68;2202,37;2471,00;59,75;28,43
14/7/2021 3:30;60,01;24,95;41,21;16,79;233,85;232,15;233,33;10400,85;3416,35;2110,00;59,75;28,43
14/7/2021 3:45;59,99;16,07;35,72;18,35;233,76;232,17;233,16;8739,40;2198,37;2395,00;59,75;28,43
14/7/2021 4:00;59,96;16,65;32,56;17,84;234,07;232,53;233,60;8445,51;2281,33;2429,00;59,75;28,43
14/7/2021 4:15;59,99;16,10;35,34;17,98;234,06;232,44;233,49;8660,43;2205,57;2193,00;59,75;28,43
14/7/2021 4:30;60,02;16,73;32,94;15,95;234,04;232,46;233,38;8305,58;2291,51;2426,00;59,75;28,43
14/7/2021 4:45;59,97;24,46;39,63;16,64;234,33;232,52;233,85;10120,44;3357,31;2201,00;59,75;28,43
14/7/2021 5:00;60,01;16,69;34,44;16,66;233,96;232,49;233,38;8550,91;2284,67;2234,00;59,75;28,43
14/7/2021 5:15;59,95;16,13;31,90;15,78;233,89;232,31;233,20;8029,88;2207,01;2306,00;59,75;28,43
14/7/2021 5:30;59,99;16,68;35,63;16,92;234,22;232,70;233,57;8707,65;2286,07;2090,00;59,75;28,43
14/7/2021 5:45;60,05;16,09;31,90;17,85;234,49;232,81;233,71;8270,45;2207,47;2384,00;59,75;28,43
14/7/2021 6:00;60,00;24,93;39,12;19,56;233,45;231,90;233,15;10256,61;3409,61;2325,00;59,75;28,43
14/7/2021 6:15;60,05;16,12;35,43;15,23;233,30;231,92;232,95;8183,27;2203,18;2122,00;59,75;28,43
14/7/2021 6:30;60,03;14,36;30,94;17,88;234,21;232,86;233,74;7827,75;1969,38;2285,00;59,75;28,43
14/7/2021 6:45;59,97;21,70;38,40;20,45;233,90;232,74;233,58;9849,41;2972,14;2040,00;59,75;28,43
14/7/2021 7:00;59,98;14,37;42,97;19,68;233,66;232,37;232,99;9397,35;1964,21;2157,00;59,75;28,43
14/7/2021 7:15;59,99;13,70;40,73;19,61;233,04;232,08;232,06;9157,03;1866,53;2465,00;59,75;28,43
14/7/2021 7:30;60,02;14,33;33,77;21,22;232,10;231,03;231,51;8385,96;1945,71;2259,00;59,75;28,43
14/7/2021 7:45;59,98;18,39;32,74;23,52;231,48;230,38;230,70;9055,16;2490,30;2295,00;59,75;28,43
14/7/2021 8:00;60,08;55,25;63,80;27,56;230,76;230,10;230,63;17483,92;7468,34;3023,00;59,75;28,43
14/7/2021 8:15;59,99;33,58;53,57;47,37;229,78;228,73;228,74;16472,86;4509,53;3822,00;59,75;28,43
14/7/2021 8:30;59,96;45,70;74,47;65,89;230,40;229,05;229,18;22754,17;6152,46;4944,00;59,75;28,43
14/7/2021 8:45;59,98;60,54;76,52;52,36;230,16;228,81;229,43;23790,14;8154,56;5061,00;59,75;28,43
14/7/2021 9:00;60,03;54,73;79,67;80,00;230,31;228,72;229,04;27216,24;7366,97;6763,00;59,75;28,43
14/7/2021 9:15;60,03;59,58;47,88;84,01;229,19;228,17;227,89;24381,80;7975,15;6360,00;59,75;28,43
14/7/2021 9:30;59,99;80,06;63,70;79,54;228,61;227,60;227,78;28431,05;10703,10;7075,00;59,75;28,43
14/7/2021 9:45;60,01;88,58;99,04;98,24;227,80;226,70;226,57;36554,44;11788,22;8031,00;59,75;28,43
14/7/2021 10:00;59,96;81,51;86,24;96,39;227,40;226,22;226,44;33674,92;10836,91;8248,00;59,75;28,43
14/7/2021 10:15;60,01;87,96;88,44;85,58;228,66;227,48;227,92;33582,26;11767,04;7872,00;59,75;28,43
14/7/2021 10:30;59,99;89,93;58,30;63,67;228,03;227,42;227,54;27137,57;11997,14;7974,00;59,75;28,43
14/7/2021 10:45;60,01;61,71;76,06;61,68;228,37;226,97;227,69;25048,58;8249,20;7044,00;59,75;28,43
14/7/2021 11:00;59,99;57,03;88,63;65,63;228,38;226,82;227,59;26299,23;7621,65;5819,00;59,75;28,43
14/7/2021 11:15;60,01;56,87;97,24;66,34;228,05;226,34;227,04;27415,03;7586,62;6535,00;59,75;28,43
14/7/2021 11:30;60,04;78,86;84,72;49,58;227,31;226,12;226,85;26390,77;10495,07;6863,00;59,75;28,43
14/7/2021 11:45;59,98;71,49;108,88;67,27;227,13;225,46;226,24;30782,13;9502,31;7499,00;59,75;28,43
14/7/2021 12:00;60,02;76,68;79,64;44,87;226,96;225,67;226,65;24625,11;10196,49;7067,00;59,75;28,43
14/7/2021 12:15;59,96;59,86;104,06;59,37;226,52;225,19;225,72;27534,87;7933,04;6711,00;59,75;28,43
14/7/2021 12:30;60,02;102,48;129,66;58,93;226,65;225,47;226,53;35161,50;13613,82;6707,00;59,75;28,43
14/7/2021 12:45;60,00;75,15;73,81;48,76;225,71;225,14;225,40;24239,78;9929,73;7189,00;59,75;28,43
14/7/2021 13:00;59,99;70,52;70,33;49,17;227,89;227,17;227,50;23377,27;9406,82;7768,00;59,75;28,43
14/7/2021 13:15;60,05;73,38;66,56;50,10;227,73;226,79;227,12;23850,27;9779,52;6911,00;59,75;28,43
14/7/2021 13:30;60,00;71,43;57,92;57,54;227,62;226,79;227,05;23494,27;9514,09;7139,00;59,75;28,43
14/7/2021 13:45;60,02;93,52;103,06;89,10;226,87;225,63;226,11;36317,46;12416,69;7907,00;59,75;28,43
14/7/2021 14:00;60,01;76,93;67,06;71,52;226,53;225,75;226,07;27449,01;10201,14;8412,00;59,75;28,43
14/7/2021 14:15;60,01;101,00;86,26;71,43;227,32;226,30;226,91;32966,66;13443,71;8377,00;59,75;28,43
14/7/2021 14:30;59,97;65,65;85,96;90,87;227,28;226,10;226,20;30821,70;8722,30;7868,00;59,75;28,43
14/7/2021 14:45;59,98;73,07;92,62;88,53;227,14;226,06;226,16;32512,91;9704,77;8634,00;59,75;28,43
14/7/2021 15:00;60,03;76,97;99,06;89,39;228,21;226,89;227,54;34102,08;10283,76;8150,00;59,75;28,43
14/7/2021 15:15;59,97;73,08;85,50;72,32;227,67;226,45;227,35;29049,06;9748,96;7666,00;59,75;28,43
14/7/2021 15:30;60,03;102,05;118,17;69,75;227,85;226,52;227,70;36014,31;13633,62;7466,00;59,75;28,43
14/7/2021 15:45;60,02;72,65;87,25;70,55;228,58;227,27;228,31;29076,67;9732,17;7500,00;59,75;28,43
14/7/2021 16:00;59,97;72,01;91,19;71,68;227,29;226,14;226,90;29393,74;9588,19;7351,00;59,75;28,43
14/7/2021 16:15;60,04;81,10;95,32;71,14;227,86;226,49;227,58;31128,24;10831,14;6994,00;59,75;28,43
